row_id,order_id,order_date,days to ship,ship_date,order_status,category_id,category_dsc,sub_category_id,sub_category_dsc,item_number,item_dsc,item_brand,order_quantity,sales,unit_price,product_margin,customer_id,customer_first_name,customer_last_name,email_newsletter,city,state
16488,6675,12/14/2014,2,12/16/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3681,Darci,Gallant,No,New York,New York
10446,5499,6/13/2014,1,6/14/2014,complete,1,Accessories,6,Bags,11,Maximo Handlebar Bag,Maximo,2,$13.00,$6.50,0.81,3684,Zola,Fredrickson,Yes,Houston,Texas
24217,14310,11/13/2015,0,11/13/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,2,$15.98,$7.99,0.58,3685,Xiomara,Popp,Yes,New York,New York
26462,17372,12/23/2015,2,12/25/2015,complete,1,Accessories,6,Bags,11,Maximo Handlebar Bag,Maximo,2,$13.00,$6.50,0.81,3685,Xiomara,Popp,Yes,New York,New York
4827,4827,7/21/2014,1,7/22/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3687,Shamika,Pardo,Yes,Chicago,Illinois
14058,2539,12/2/2013,1,12/3/2013,complete,1,Accessories,4,Lights,8,Maximo Trail Light,Maximo,1,$9.59,$9.59,0.55,3688,Nena,Artis,Yes,Houston,Texas
26782,14949,8/3/2015,0,8/3/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,3,$40.50,$13.50,0.66,3688,Nena,Artis,Yes,Houston,Texas
1292,1292,9/2/2013,1,9/3/2013,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3689,Nannette,Lawless,Yes,New York,New York
13203,1684,8/19/2013,3,8/22/2013,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3689,Nannette,Lawless,Yes,New York,New York
13441,1922,11/3/2013,0,11/3/2013,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3690,Maxie,Shen,Yes,Los Angeles,California
15809,5996,9/30/2014,2,10/2/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3690,Maxie,Shen,Yes,Los Angeles,California
16376,6563,12/1/2014,0,12/1/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,2,$15.98,$7.99,0.58,3690,Maxie,Shen,Yes,Los Angeles,California
29086,15044,5/12/2015,2,5/14/2015,complete,1,Accessories,6,Bags,11,Maximo Handlebar Bag,Maximo,2,$13.00,$6.50,0.81,3691,Lovie,Headley,Yes,Chicago,Illinois
15412,5599,7/24/2014,0,7/24/2014,complete,1,Accessories,4,Lights,8,Maximo Trail Light,Maximo,2,$19.18,$9.59,0.55,3692,Jeane,Pedraza,Yes,Houston,Texas
12377,7430,12/16/2014,1,12/17/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,2,$25.50,$12.75,0.75,3692,Jeane,Pedraza,Yes,Houston,Texas
19743,6690,12/6/2014,1,12/7/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,3,$40.50,$13.50,0.66,3692,Jeane,Pedraza,Yes,Houston,Texas
17637,2877,7/18/2013,0,7/18/2013,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,2,$15.98,$7.99,0.58,3693,Jaimie,Pickard,Yes,New York,New York
5387,5387,11/27/2014,0,11/27/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,2,$15.98,$7.99,0.58,3693,Jaimie,Pickard,Yes,New York,New York
28862,17547,12/13/2015,0,12/13/2015,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,1,$19.80,$19.80,0.35,3694,Inge,Salvador,Yes,Los Angeles,California
20875,7823,7/7/2012,0,7/7/2012,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3694,Inge,Salvador,Yes,Los Angeles,California
24754,15412,5/23/2015,0,5/23/2015,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,2,$39.60,$19.80,0.35,3695,Farrah,Hofmann,No,Chicago,Illinois
19328,6275,12/15/2014,1,12/16/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3696,Elaina,Davey,No,Houston,Texas
9106,4159,9/18/2014,2,9/20/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,2,$25.50,$12.75,0.75,3698,Starr,Dallas,Yes,Los Angeles,California
6828,6828,12/30/2014,0,12/30/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,2,$25.50,$12.75,0.75,3698,Starr,Dallas,Yes,Los Angeles,California
24003,13765,9/23/2015,1,9/24/2015,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3699,Felicitas,Erb,No,Chicago,Illinois
25845,16700,12/16/2015,0,12/16/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3699,Felicitas,Erb,No,Chicago,Illinois
30877,17453,12/16/2015,3,12/19/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,3,$23.97,$7.99,0.58,3699,Felicitas,Erb,No,Chicago,Illinois
7747,2800,11/3/2013,1,11/4/2013,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3700,Cherly,Perea,No,Houston,Texas
20054,7001,12/7/2014,1,12/8/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,2,$25.50,$12.75,0.75,3700,Cherly,Perea,No,Houston,Texas
26306,17198,12/31/2015,0,12/31/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3701,Caryl,Alcantar,No,New York,New York
26374,17276,12/7/2015,0,12/7/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3701,Caryl,Alcantar,No,New York,New York
419,419,11/5/2012,2,11/7/2012,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3702,Yolonda,Ashford,Yes,Los Angeles,California
16418,6605,12/17/2014,3,12/20/2014,complete,1,Accessories,4,Lights,8,Maximo Trail Light,Maximo,1,$9.59,$9.59,0.55,3702,Yolonda,Ashford,Yes,Los Angeles,California
25676,16521,12/6/2015,0,12/6/2015,complete,1,Accessories,4,Lights,8,Maximo Trail Light,Maximo,2,$19.18,$9.59,0.55,3702,Yolonda,Ashford,Yes,Los Angeles,California
1065,1065,4/27/2013,2,4/29/2013,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3706,Pennie,Ridgeway,Yes,Los Angeles,California
24285,14486,11/22/2015,1,11/23/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3706,Pennie,Ridgeway,Yes,Los Angeles,California
18772,5719,6/30/2014,0,6/30/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,3,$40.50,$13.50,0.66,3706,Pennie,Ridgeway,Yes,Los Angeles,California
18826,5773,11/11/2014,0,11/11/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,3,$40.50,$13.50,0.66,3706,Pennie,Ridgeway,Yes,Los Angeles,California
11950,7003,12/8/2014,1,12/9/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3707,Nydia,Mcvey,Yes,Chicago,Illinois
24931,15690,4/13/2015,0,4/13/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3707,Nydia,Mcvey,Yes,Chicago,Illinois
26134,17007,12/15/2015,0,12/15/2015,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,2,$39.60,$19.80,0.35,3707,Nydia,Mcvey,Yes,Chicago,Illinois
10297,5350,7/27/2014,0,7/27/2014,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,1,$19.80,$19.80,0.35,3708,Mackenzie,Cordell,Yes,Houston,Texas
28558,17184,12/22/2015,0,12/22/2015,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3708,Mackenzie,Cordell,Yes,Houston,Texas
2516,2516,12/30/2013,0,12/30/2013,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3709,Orpha,Florez,Yes,New York,New York
14050,2531,12/28/2013,0,12/28/2013,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,1,$19.80,$19.80,0.35,3709,Orpha,Florez,Yes,New York,New York
11820,6873,12/18/2014,0,12/18/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3709,Orpha,Florez,Yes,New York,New York
30816,17364,12/30/2015,1,12/31/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3709,Orpha,Florez,Yes,New York,New York
18738,5685,11/29/2014,0,11/29/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,3,$23.97,$7.99,0.58,3711,Lizbeth,Calkins,Yes,Chicago,Illinois
11004,6057,7/23/2014,0,7/23/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3712,Laurette,Redden,Yes,Houston,Texas
11694,6747,12/13/2014,2,12/15/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3713,Jerrie,Ricker,Yes,New York,New York
2597,2597,9/21/2013,0,9/21/2013,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,2,$15.98,$7.99,0.58,3714,Hermelinda,Farrington,Yes,Los Angeles,California
1460,1460,8/10/2013,0,8/10/2013,complete,1,Accessories,6,Bags,11,Maximo Handlebar Bag,Maximo,1,$6.50,$6.50,0.81,3716,Tierra,Reimer,Yes,Houston,Texas
10120,5173,11/7/2014,0,11/7/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3716,Tierra,Reimer,Yes,Houston,Texas
11557,6610,12/10/2014,0,12/10/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3716,Tierra,Reimer,Yes,Houston,Texas
7132,7132,12/31/2014,2,1/2/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3717,Mirian,Mullis,Yes,New York,New York
30101,16433,12/16/2015,0,12/16/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3717,Mirian,Mullis,Yes,New York,New York
6872,6872,12/2/2014,0,12/2/2014,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,2,$39.60,$19.80,0.35,3718,Meta,Mayhew,Yes,Los Angeles,California
5798,5798,11/11/2014,4,11/15/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3719,Melony,Register,Yes,Chicago,Illinois
28451,17054,12/31/2015,1,1/1/2016,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,3,$40.50,$13.50,0.66,3719,Melony,Register,Yes,Chicago,Illinois
4691,4691,4/17/2014,1,4/18/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3720,Kori,Kaye,Yes,Houston,Texas
20774,7722,5/9/2012,4,5/13/2012,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3720,Kori,Kaye,Yes,Houston,Texas
20960,7908,8/6/2012,0,8/6/2012,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3723,Ena,Munguia,No,Chicago,Illinois
28506,17122,12/13/2015,3,12/16/2015,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,3,$38.25,$12.75,0.75,3724,Anh,Cady,No,Houston,Texas
13038,695,12/9/2012,1,12/10/2012,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,1,$19.80,$19.80,0.35,3725,Yoshiko,Burley,Yes,New York,New York
7587,2640,12/4/2013,0,12/4/2013,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,1,$19.80,$19.80,0.35,3726,Susannah,Sander,Yes,Los Angeles,California
13977,2458,12/24/2013,1,12/25/2013,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,2,$39.60,$19.80,0.35,3726,Susannah,Sander,Yes,Los Angeles,California
9269,4322,9/4/2014,2,9/6/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,2,$25.50,$12.75,0.75,3726,Susannah,Sander,Yes,Los Angeles,California
20920,7868,7/10/2012,2,7/12/2012,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,1,$19.80,$19.80,0.35,3729,Joleen,Shuman,Yes,New York,New York
17476,2716,8/2/2013,0,8/2/2013,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,3,$59.40,$19.80,0.35,3730,Cristine,Loy,No,Los Angeles,California
5775,5775,11/15/2014,0,11/15/2014,complete,1,Accessories,4,Lights,8,Maximo Trail Light,Maximo,2,$19.18,$9.59,0.55,3731,Ashton,Santillan,No,Chicago,Illinois
28807,17481,12/28/2015,0,12/28/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3732,Aracely,Deutsch,No,Houston,Texas
18594,5541,4/25/2014,0,4/25/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,3,$40.50,$13.50,0.66,3733,Tomeka,Sales,Yes,New York,New York
5221,5221,3/31/2014,2,4/2/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3735,Marti,Mazur,Yes,Chicago,Illinois
30305,16685,12/1/2015,3,12/4/2015,complete,1,Accessories,4,Lights,8,Maximo Trail Light,Maximo,1,$9.59,$9.59,0.55,3735,Marti,Mazur,Yes,Chicago,Illinois
13709,2190,8/15/2013,1,8/16/2013,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3735,Marti,Mazur,Yes,Chicago,Illinois
18408,5355,11/18/2014,0,11/18/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,2,$15.98,$7.99,0.58,3735,Marti,Mazur,Yes,Chicago,Illinois
28797,17468,12/29/2015,0,12/29/2015,complete,1,Accessories,6,Bags,11,Maximo Handlebar Bag,Maximo,3,$19.50,$6.50,0.81,3735,Marti,Mazur,Yes,Chicago,Illinois
26415,17321,12/20/2015,1,12/21/2015,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,1,$19.80,$19.80,0.35,3736,Lacie,Clapp,Yes,Houston,Texas
717,717,1/7/2013,1,1/8/2013,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3739,Ilse,Elliot,Yes,Chicago,Illinois
5663,5663,11/27/2014,2,11/29/2014,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,2,$39.60,$19.80,0.35,3739,Ilse,Elliot,Yes,Chicago,Illinois
3731,3731,8/3/2014,0,8/3/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3741,Brittani,Sturgeon,No,New York,New York
30012,16317,12/19/2015,0,12/19/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,3,$23.97,$7.99,0.58,3741,Brittani,Sturgeon,No,New York,New York
26409,17315,12/22/2015,1,12/23/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3742,Zona,Colley,Yes,Los Angeles,California
11474,6527,12/16/2014,0,12/16/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3743,Syble,Koehn,Yes,Chicago,Illinois
27221,15523,11/7/2015,2,11/9/2015,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,2,$39.60,$19.80,0.35,3746,Nidia,Pond,Yes,Los Angeles,California
27532,15923,3/9/2015,0,3/9/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,2,$15.98,$7.99,0.58,3747,Marlo,Gantt,Yes,Chicago,Illinois
9721,4774,9/3/2014,1,9/4/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3749,Kandi,Viera,Yes,New York,New York
28,28,3/19/2012,10,3/29/2012,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3750,Deb,Wilks,No,Los Angeles,California
28588,17218,12/7/2015,0,12/7/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3750,Deb,Wilks,No,Los Angeles,California
18377,5324,8/6/2014,2,8/8/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3751,Dean,Haase,No,Chicago,Illinois
24926,15682,7/28/2015,0,7/28/2015,complete,1,Accessories,4,Lights,8,Maximo Trail Light,Maximo,1,$9.59,$9.59,0.55,3752,America,Sweat,No,Houston,Texas
21670,15209,11/8/2015,3,11/11/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3753,Alycia,Simonson,No,New York,New York
1090,1090,6/25/2013,0,6/25/2013,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3754,Tommy,Breedlove,Yes,Los Angeles,California
8855,3908,5/18/2014,1,5/19/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3754,Tommy,Breedlove,Yes,Los Angeles,California
10695,5748,7/15/2014,1,7/16/2014,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,1,$19.80,$19.80,0.35,3754,Tommy,Breedlove,Yes,Los Angeles,California
11794,6847,12/30/2014,1,12/31/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3754,Tommy,Breedlove,Yes,Los Angeles,California
17247,7434,12/31/2014,1,1/1/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,3,$40.50,$13.50,0.66,3754,Tommy,Breedlove,Yes,Los Angeles,California
10324,5377,9/29/2014,0,9/29/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3755,Ronna,Munn,Yes,Chicago,Illinois
1707,1707,12/17/2013,0,12/17/2013,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,2,$15.98,$7.99,0.58,3755,Ronna,Munn,Yes,Chicago,Illinois
15443,5630,7/17/2014,1,7/18/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,3,$40.50,$13.50,0.66,3757,Mercy,Faircloth,Yes,New York,New York
22688,16662,12/9/2015,0,12/9/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3758,Jose,Peter,Yes,Los Angeles,California
6711,6711,12/18/2014,2,12/20/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,2,$25.50,$12.75,0.75,3758,Jose,Peter,Yes,Los Angeles,California
1892,1892,11/5/2013,0,11/5/2013,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3761,Gemma,Merriman,No,New York,New York
10798,5851,11/5/2014,0,11/5/2014,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,2,$25.50,$12.75,0.75,3761,Gemma,Merriman,No,New York,New York
4773,4773,7/29/2014,1,7/30/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3762,Christel,Burney,No,Los Angeles,California
17219,7406,12/24/2014,1,12/25/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3762,Christel,Burney,No,Los Angeles,California
7560,7560,12/16/2014,0,12/16/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3762,Christel,Burney,No,Los Angeles,California
8109,3162,2/16/2014,0,2/16/2014,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,2,$39.60,$19.80,0.35,3762,Christel,Burney,No,Los Angeles,California
11332,6385,12/22/2014,0,12/22/2014,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,2,$39.60,$19.80,0.35,3762,Christel,Burney,No,Los Angeles,California
8152,3205,2/7/2014,0,2/7/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3763,Audry,Fusco,No,Chicago,Illinois
27421,15775,11/27/2015,1,11/28/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,3,$23.97,$7.99,0.58,3763,Audry,Fusco,No,Chicago,Illinois
24240,14364,9/7/2015,0,9/7/2015,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3764,Zora,Bedford,Yes,Houston,Texas
9670,4723,9/22/2014,0,9/22/2014,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,2,$39.60,$19.80,0.35,3764,Zora,Bedford,Yes,Houston,Texas
24861,15583,11/20/2015,7,11/27/2015,complete,1,Accessories,4,Lights,8,Maximo Trail Light,Maximo,2,$19.18,$9.59,0.55,3764,Zora,Bedford,Yes,Houston,Texas
17419,2659,12/27/2013,0,12/27/2013,complete,1,Accessories,4,Lights,8,Maximo Trail Light,Maximo,1,$9.59,$9.59,0.55,3765,Vita,Baltazar,Yes,New York,New York
21215,14192,9/1/2015,0,9/1/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3765,Vita,Baltazar,Yes,New York,New York
11273,6326,12/29/2014,1,12/30/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3766,Van,Persaud,Yes,Los Angeles,California
6919,6919,12/28/2014,0,12/28/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3766,Van,Persaud,Yes,Los Angeles,California
6854,6854,12/25/2014,1,12/26/2014,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,1,$19.80,$19.80,0.35,3768,Stephaine,Bourque,Yes,Houston,Texas
12358,7411,12/10/2014,0,12/10/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3768,Stephaine,Bourque,Yes,Houston,Texas
12541,198,11/22/2012,1,11/23/2012,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,2,$25.50,$12.75,0.75,3770,Shanika,Slagle,Yes,Los Angeles,California
14521,3002,7/27/2013,7,8/3/2013,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,3,$40.50,$13.50,0.66,3770,Shanika,Slagle,Yes,Los Angeles,California
5200,5200,11/8/2014,1,11/9/2014,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,1,$19.80,$19.80,0.35,3771,Melonie,Kirsch,Yes,Chicago,Illinois
11859,6912,12/8/2014,0,12/8/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3771,Melonie,Kirsch,Yes,Chicago,Illinois
14012,2493,8/9/2013,0,8/9/2013,complete,1,Accessories,4,Lights,8,Maximo Trail Light,Maximo,2,$19.18,$9.59,0.55,3773,Jazmin,Heim,Yes,New York,New York
10714,5767,11/19/2014,0,11/19/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3773,Jazmin,Heim,Yes,New York,New York
14662,4849,5/29/2014,1,5/30/2014,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,3,$59.40,$19.80,0.35,3773,Jazmin,Heim,Yes,New York,New York
16169,6356,12/23/2014,0,12/23/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,1,$13.50,$13.50,0.66,3774,Inga,Glasgow,Yes,Los Angeles,California
29568,15718,8/2/2015,2,8/4/2015,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,1,$12.75,$12.75,0.75,3774,Inga,Glasgow,Yes,Los Angeles,California
9099,4152,8/3/2014,1,8/4/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3776,Hettie,Rauch,Yes,Houston,Texas
5676,5676,9/4/2014,1,9/5/2014,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3776,Hettie,Rauch,Yes,Houston,Texas
30922,17508,12/28/2015,1,12/29/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3777,Geralyn,Goforth,No,New York,New York
23354,17334,12/8/2015,0,12/8/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3779,Estrella,Basham,No,Chicago,Illinois
860,860,3/29/2013,0,3/29/2013,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,2,$39.60,$19.80,0.35,3779,Estrella,Basham,No,Chicago,Illinois
12416,7469,12/26/2014,0,12/26/2014,complete,1,Accessories,5,Pumps,9,Spike Mini Pump,Spike,1,$19.80,$19.80,0.35,3781,Su,Peace,Yes,New York,New York
30247,16609,12/29/2015,0,12/29/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,2,$15.98,$7.99,0.58,3781,Su,Peace,Yes,New York,New York
28236,16784,12/21/2015,0,12/21/2015,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,3,$40.50,$13.50,0.66,3781,Su,Peace,Yes,New York,New York
17483,2723,8/9/2013,0,8/9/2013,complete,1,Accessories,6,Bags,11,Maximo Handlebar Bag,Maximo,1,$6.50,$6.50,0.81,3784,Milissa,Amaro,Yes,Houston,Texas
7704,2757,8/21/2013,0,8/21/2013,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3784,Milissa,Amaro,Yes,Houston,Texas
26961,15175,9/8/2015,0,9/8/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3784,Milissa,Amaro,Yes,Houston,Texas
310,310,11/1/2012,1,11/2/2012,complete,1,Accessories,6,Bags,10,Pix Saddle Bag,Pix,2,$25.50,$12.75,0.75,3784,Milissa,Amaro,Yes,Houston,Texas
27535,15929,11/5/2015,1,11/6/2015,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,2,$15.98,$7.99,0.58,3784,Milissa,Amaro,Yes,Houston,Texas
2938,2938,12/25/2013,1,12/26/2013,complete,1,Accessories,6,Bags,13,Bricks Shockproof Bag,Bricks,2,$27.00,$13.50,0.66,3785,Maribeth,Ibrahim,Yes,New York,New York
5963,5963,5/5/2014,0,5/5/2014,complete,1,Accessories,6,Bags,12,Spike Frame Bag,Spike,1,$7.99,$7.99,0.58,3787,Evon,Taft,No,Chicago,Illinois
